H, NaN, KeyR, H, NaN, ShiftLeft, H, NaN, ControlLeft, DD, 8893, Period, UD, 15318, Period, H, 102, Period, DD, 103, KeyK, UD, 1, KeyK, H, 121, KeyK, DD, 122, Digit3, UD, 1, Digit3, H, 119, Digit3, DD, 119, KeyM, UD, 0, KeyM, H, 85, KeyM, DD, 86, KeyO, UD, 1, KeyO, H, 78, KeyO, DD, 78, KeyO, UD, 0, KeyO, H, 124, KeyO, DD, 125, KeyS, UD, 1, KeyS, H, 143, KeyS, DD, 144, KeyA, UD, 1, KeyA, H, 138, KeyA, DD, 138, KeyB, UD, 0, KeyB, H, 101, KeyB, DD, 101, KeyZ, UD, 0, KeyZ, H, 101, KeyZ, DD, 101, Enter, UD, 0, Enter
H, 120, Enter, DD, 227, Period, UD, 107, Period, H, 145, Period, DD, 146, KeyK, UD, 1, KeyK, H, 82, KeyK, DD, 82, Digit3, UD, 0, Digit3, H, 78, Digit3, DD, 78, KeyM, UD, 0, KeyM, H, 105, KeyM, DD, 107, KeyO, UD, 2, KeyO, H, 96, KeyO, DD, 96, KeyO, UD, 0, KeyO, H, 146, KeyO, DD, 149, KeyS, UD, 3, KeyS, H, 119, KeyS, DD, 120, KeyA, UD, 1, KeyA, H, 98, KeyA, DD, 98, KeyB, UD, 0, KeyB, H, 126, KeyB, DD, 128, KeyZ, UD, 2, KeyZ, H, 82, KeyZ, DD, 83, Enter, UD, 1, Enter
H, 62, Enter, DD, 361, Period, UD, 299, Period, H, 90, Period, DD, 206, KeyK, UD, 116, KeyK, H, 50, KeyK, DD, 172, Digit3, UD, 122, Digit3, H, 3, Digit3, DD, 100, KeyM, UD, 97, KeyM, H, 171, KeyM, DD, 296, KeyO, UD, 125, KeyO, H, 40, KeyO, DD, 209, KeyO, UD, 169, KeyO, H, 7, KeyO, DD, 162, KeyS, UD, 155, KeyS, H, 166, KeyS, DD, 289, KeyA, UD, 123, KeyA, H, 139, KeyA, DD, 341, KeyB, UD, 202, KeyB, H, 80, KeyB, DD, 133, KeyZ, UD, 53, KeyZ, H, 74, KeyZ, DD, 234, Enter, UD, 160, Enter
H, 44, Enter, DD, 271, Period, UD, 227, Period, H, 194, Period, DD, 334, KeyK, UD, 140, KeyK, H, 60, KeyK, DD, 97, Digit3, UD, 37, Digit3, H, 79, Digit3, DD, 249, KeyM, UD, 170, KeyM, H, 124, KeyM, DD, 131, KeyO, UD, 7, KeyO, H, 105, KeyO, DD, 216, KeyO, UD, 111, KeyO, H, 114, KeyO, DD, 307, KeyS, UD, 193, KeyS, H, 26, KeyS, DD, 118, KeyA, UD, 92, KeyA, H, 63, KeyA, DD, 131, KeyB, UD, 68, KeyB, H, 178, KeyB, DD, 364, KeyZ, UD, 186, KeyZ, H, 119, KeyZ, DD, 152, Enter, UD, 33, Enter
H, 46, Enter, DD, 193, Period, UD, 147, Period, H, 112, Period, DD, 304, KeyK, UD, 192, KeyK, H, 131, KeyK, DD, 249, Digit3, UD, 118, Digit3, H, 31, Digit3, DD, 38, KeyM, UD, 7, KeyM, H, 84, KeyM, DD, 146, KeyO, UD, 62, KeyO, H, 161, KeyO, DD, 303, KeyO, UD, 142, KeyO, H, 76, KeyO, DD, 175, KeyS, UD, 99, KeyS, H, 45, KeyS, DD, 237, KeyA, UD, 192, KeyA, H, 147, KeyA, DD, 188, KeyB, UD, 41, KeyB, H, 128, KeyB, DD, 205, KeyZ, UD, 77, KeyZ, H, 87, KeyZ, DD, 104, Enter, UD, 17, Enter
H, 106, Enter, DD, 353, Period, UD, 247, Period, H, 87, Period, DD, 267, KeyK, UD, 180, KeyK, H, 196, KeyK, DD, 235, Digit3, UD, 39, Digit3, H, 19, Digit3, DD, 175, KeyM, UD, 156, KeyM, H, 178, KeyM, DD, 380, KeyO, UD, 202, KeyO, H, 88, KeyO, DD, 196, KeyO, UD, 108, KeyO, H, 69, KeyO, DD, 98, KeyS, UD, 29, KeyS, H, 90, KeyS, DD, 206, KeyA, UD, 116, KeyA, H, 68, KeyA, DD, 267, KeyB, UD, 199, KeyB, H, 181, KeyB, DD, 323, KeyZ, UD, 142, KeyZ, H, 74, KeyZ, DD, 122, Enter, UD, 48, Enter
H, 62, Enter, DD, 228, Period, UD, 166, Period, H, 97, Period, DD, 232, KeyK, UD, 135, KeyK, H, 37, KeyK, DD, 157, Digit3, UD, 120, Digit3, H, 40, Digit3, DD, 117, KeyM, UD, 77, KeyM, H, 118, KeyM, DD, 231, KeyO, UD, 113, KeyO, H, 173, KeyO, DD, 310, KeyO, UD, 137, KeyO, H, 178, KeyO, DD, 195, KeyS, UD, 17, KeyS, H, 71, KeyS, DD, 206, KeyA, UD, 135, KeyA, H, 194, KeyA, DD, 239, KeyB, UD, 45, KeyB, H, 89, KeyB, DD, 132, KeyZ, UD, 43, KeyZ, H, 164, KeyZ, DD, 338, Enter, UD, 174, Enter
H, 29, Enter, DD, 187, Period, UD, 158, Period, H, 64, Period, DD, 220, KeyK, UD, 156, KeyK, H, 116, KeyK, DD, 198, Digit3, UD, 82, Digit3, H, 55, Digit3, DD, 57, KeyM, UD, 2, KeyM, H, 172, KeyM, DD, 321, KeyO, UD, 149, KeyO, H, 94, KeyO, DD, 270, KeyO, UD, 176, KeyO, H, 34, KeyO, DD, 60, KeyS, UD, 26, KeyS, H, 44, KeyS, DD, 242, KeyA, UD, 198, KeyA, H, 78, KeyA, DD, 103, KeyB, UD, 25, KeyB, H, 134, KeyB, DD, 150, KeyZ, UD, 16, KeyZ, H, 194, KeyZ, DD, 286, Enter, UD, 92, Enter
H, 5, Enter, DD, 215, Period, UD, 210, Period, H, 2, Period, DD, 19, KeyK, UD, 17, KeyK, H, 56, KeyK, DD, 222, Digit3, UD, 166, Digit3, H, 106, Digit3, DD, 187, KeyM, UD, 81, KeyM, H, 42, KeyM, DD, 169, KeyO, UD, 127, KeyO, H, 15, KeyO, DD, 140, KeyO, UD, 125, KeyO, H, 45, KeyO, DD, 178, KeyS, UD, 133, KeyS, H, 20, KeyS, DD, 130, KeyA, UD, 110, KeyA, H, 112, KeyA, DD, 269, KeyB, UD, 157, KeyB, H, 145, KeyB, DD, 236, KeyZ, UD, 91, KeyZ, H, 75, KeyZ, DD, 228, Enter, UD, 153, Enter
H, 184, Enter, DD, 379, Period, UD, 195, Period, H, 185, Period, DD, 269, KeyK, UD, 84, KeyK, H, 157, KeyK, DD, 201, Digit3, UD, 44, Digit3, H, 27, Digit3, DD, 39, KeyM, UD, 12, KeyM, H, 169, KeyM, DD, 276, KeyO, UD, 107, KeyO, H, 162, KeyO, DD, 268, KeyO, UD, 106, KeyO, H, 12, KeyO, DD, 34, KeyS, UD, 22, KeyS, H, 75, KeyS, DD, 136, KeyA, UD, 61, KeyA, H, 8, KeyA, DD, 70, KeyB, UD, 62, KeyB, H, 42, KeyB, DD, 174, KeyZ, UD, 132, KeyZ, H, 57, KeyZ, DD, 116, Enter, UD, 59, Enter
H, 44, Enter, DD, 328, Period, UD, 284, Period, H, 156, Period, DD, 281, KeyK, UD, 125, KeyK, H, 62, KeyK, DD, 231, Digit3, UD, 169, Digit3, H, 102, Digit3, DD, 272, KeyM, UD, 170, KeyM, H, 27, KeyM, DD, 191, KeyO, UD, 164, KeyO, H, 25, KeyO, DD, 98, KeyO, UD, 73, KeyO, H, 26, KeyO, DD, 131, KeyS, UD, 105, KeyS, H, 10, KeyS, DD, 67, KeyA, UD, 57, KeyA, H, 105, KeyA, DD, 260, KeyB, UD, 155, KeyB, H, 59, KeyB, DD, 167, KeyZ, UD, 108, KeyZ, H, 169, KeyZ, DD, 222, Enter, UD, 53, Enter
H, 167, Enter, DD, 296, Period, UD, 129, Period, H, 50, Period, DD, 74, KeyK, UD, 24, KeyK, H, 116, KeyK, DD, 262, Digit3, UD, 146, Digit3, H, 39, Digit3, DD, 83, KeyM, UD, 44, KeyM, H, 134, KeyM, DD, 169, KeyO, UD, 35, KeyO, H, 24, KeyO, DD, 132, KeyO, UD, 108, KeyO, H, 77, KeyO, DD, 152, KeyS, UD, 75, KeyS, H, 43, KeyS, DD, 126, KeyA, UD, 83, KeyA, H, 23, KeyA, DD, 91, KeyB, UD, 68, KeyB, H, 193, KeyB, DD, 203, KeyZ, UD, 10, KeyZ, H, 28, KeyZ, DD, 189, Enter, UD, 161, Enter
H, 105, Enter, DD, 269, Period, UD, 164, Period, H, 59, Period, DD, 173, KeyK, UD, 114, KeyK, H, 181, KeyK, DD, 276, Digit3, UD, 95, Digit3, H, 167, Digit3, DD, 186, KeyM, UD, 19, KeyM, H, 192, KeyM, DD, 204, KeyO, UD, 12, KeyO, H, 178, KeyO, DD, 330, KeyO, UD, 152, KeyO, H, 79, KeyO, DD, 106, KeyS, UD, 27, KeyS, H, 45, KeyS, DD, 199, KeyA, UD, 154, KeyA, H, 12, KeyA, DD, 159, KeyB, UD, 147, KeyB, H, 173, KeyB, DD, 282, KeyZ, UD, 109, KeyZ, H, 191, KeyZ, DD, 381, Enter, UD, 190, Enter
H, 8, Enter, DD, 246, Period, UD, 238, Period, H, 50, Period, DD, 93, KeyK, UD, 43, KeyK, H, 64, KeyK, DD, 105, Digit3, UD, 41, Digit3, H, 135, Digit3, DD, 146, KeyM, UD, 11, KeyM, H, 89, KeyM, DD, 259, KeyO, UD, 170, KeyO, H, 107, KeyO, DD, 141, KeyO, UD, 34, KeyO, H, 90, KeyO, DD, 175, KeyS, UD, 85, KeyS, H, 38, KeyS, DD, 154, KeyA, UD, 116, KeyA, H, 144, KeyA, DD, 189, KeyB, UD, 45, KeyB, H, 174, KeyB, DD, 319, KeyZ, UD, 145, KeyZ, H, 93, KeyZ, DD, 293, Enter, UD, 200, Enter
H, 183, Enter, DD, 422, Period, UD, 239, Period, H, 53, Period, DD, 96, KeyK, UD, 43, KeyK, H, 93, KeyK, DD, 282, Digit3, UD, 189, Digit3, H, 76, Digit3, DD, 243, KeyM, UD, 167, KeyM, H, 94, KeyM, DD, 205, KeyO, UD, 111, KeyO, H, 41, KeyO, DD, 226, KeyO, UD, 185, KeyO, H, 103, KeyO, DD, 303, KeyS, UD, 200, KeyS, H, 51, KeyS, DD, 249, KeyA, UD, 198, KeyA, H, 130, KeyA, DD, 175, KeyB, UD, 45, KeyB, H, 37, KeyB, DD, 192, KeyZ, UD, 155, KeyZ, H, 142, KeyZ, DD, 219, Enter, UD, 77, Enter
H, 162, Enter, DD, 380, Period, UD, 218, Period, H, 14, Period, DD, 113, KeyK, UD, 99, KeyK, H, 15, KeyK, DD, 35, Digit3, UD, 20, Digit3, H, 186, Digit3, DD, 226, KeyM, UD, 40, KeyM, H, 12, KeyM, DD, 208, KeyO, UD, 196, KeyO, H, 81, KeyO, DD, 230, KeyO, UD, 149, KeyO, H, 182, KeyO, DD, 242, KeyS, UD, 60, KeyS, H, 17, KeyS, DD, 202, KeyA, UD, 185, KeyA, H, 116, KeyA, DD, 298, KeyB, UD, 182, KeyB, H, 96, KeyB, DD, 295, KeyZ, UD, 199, KeyZ, H, 112, KeyZ, DD, 225, Enter, UD, 113, Enter
H, 94, Enter, DD, 201, Period, UD, 107, Period, H, 28, Period, DD, 190, KeyK, UD, 162, KeyK, H, 124, KeyK, DD, 169, Digit3, UD, 45, Digit3, H, 160, Digit3, DD, 242, KeyM, UD, 82, KeyM, H, 11, KeyM, DD, 176, KeyO, UD, 165, KeyO, H, 39, KeyO, DD, 115, KeyO, UD, 76, KeyO, H, 119, KeyO, DD, 196, KeyS, UD, 77, KeyS, H, 90, KeyS, DD, 190, KeyA, UD, 100, KeyA, H, 71, KeyA, DD, 241, KeyB, UD, 170, KeyB, H, 98, KeyB, DD, 214, KeyZ, UD, 116, KeyZ, H, 185, KeyZ, DD, 198, Enter, UD, 13, Enter
H, 142, Enter, DD, 310, Period, UD, 168, Period, H, 74, Period, DD, 181, KeyK, UD, 107, KeyK, H, 12, KeyK, DD, 159, Digit3, UD, 147, Digit3, H, 65, Digit3, DD, 109, KeyM, UD, 44, KeyM, H, 36, KeyM, DD, 220, KeyO, UD, 184, KeyO, H, 40, KeyO, DD, 57, KeyO, UD, 17, KeyO, H, 139, KeyO, DD, 302, KeyS, UD, 163, KeyS, H, 77, KeyS, DD, 121, KeyA, UD, 44, KeyA, H, 64, KeyA, DD, 140, KeyB, UD, 76, KeyB, H, 14, KeyB, DD, 176, KeyZ, UD, 162, KeyZ, H, 168, KeyZ, DD, 215, Enter, UD, 47, Enter
H, 47, Enter, DD, 279, Period, UD, 232, Period, H, 8, Period, DD, 208, KeyK, UD, 200, KeyK, H, 132, KeyK, DD, 257, Digit3, UD, 125, Digit3, H, 104, Digit3, DD, 168, KeyM, UD, 64, KeyM, H, 30, KeyM, DD, 37, KeyO, UD, 7, KeyO, H, 188, KeyO, DD, 195, KeyO, UD, 7, KeyO, H, 85, KeyO, DD, 157, KeyS, UD, 72, KeyS, H, 197, KeyS, DD, 353, KeyA, UD, 156, KeyA, H, 109, KeyA, DD, 225, KeyB, UD, 116, KeyB, H, 127, KeyB, DD, 321, KeyZ, UD, 194, KeyZ, H, 97, KeyZ, DD, 254, Enter, UD, 157, Enter
H, 91, Enter, DD, 326, Period, UD, 235, Period, H, 24, Period, DD, 52, KeyK, UD, 28, KeyK, H, 4, KeyK, DD, 173, Digit3, UD, 169, Digit3, H, 168, Digit3, DD, 352, KeyM, UD, 184, KeyM, H, 193, KeyM, DD, 293, KeyO, UD, 100, KeyO, H, 195, KeyO, DD, 378, KeyO, UD, 183, KeyO, H, 88, KeyO, DD, 149, KeyS, UD, 61, KeyS, H, 36, KeyS, DD, 230, KeyA, UD, 194, KeyA, H, 15, KeyA, DD, 214, KeyB, UD, 199, KeyB, H, 38, KeyB, DD, 131, KeyZ, UD, 93, KeyZ, H, 58, KeyZ, DD, 111, Enter, UD, 53, Enter
H, 31, Enter, DD, 248, Period, UD, 217, Period, H, 162, Period, DD, 290, KeyK, UD, 128, KeyK, H, 101, KeyK, DD, 147, Digit3, UD, 46, Digit3, H, 191, Digit3, DD, 366, KeyM, UD, 175, KeyM, H, 165, KeyM, DD, 269, KeyO, UD, 104, KeyO, H, 23, KeyO, DD, 199, KeyO, UD, 176, KeyO, H, 124, KeyO, DD, 158, KeyS, UD, 34, KeyS, H, 151, KeyS, DD, 299, KeyA, UD, 148, KeyA, H, 198, KeyA, DD, 346, KeyB, UD, 148, KeyB, H, 160, KeyB, DD, 294, KeyZ, UD, 134, KeyZ, H, 164, KeyZ, DD, 167, Enter, UD, 3, Enter
H, 127, Enter, DD, 273, Period, UD, 146, Period, H, 204, Period, DD, 240, KeyK, UD, 36, KeyK, H, 25, KeyK, DD, 145, Digit3, UD, 120, Digit3, H, 144, Digit3, DD, 259, KeyM, UD, 115, KeyM, H, 122, KeyM, DD, 202, KeyO, UD, 80, KeyO, H, 81, KeyO, DD, 173, KeyO, UD, 92, KeyO, H, 118, KeyO, DD, 241, KeyS, UD, 123, KeyS, H, 180, KeyS, DD, 214, KeyA, UD, 34, KeyA, H, 70, KeyA, DD, 188, KeyB, UD, 118, KeyB, H, 29, KeyB, DD, 131, KeyZ, UD, 102, KeyZ, H, 72, KeyZ, DD, 168, Enter, UD, 96, Enter
H, 147, Enter, DD, 410, Period, UD, 263, Period, H, 7, Period, DD, 10, KeyK, UD, 3, KeyK, H, 89, KeyK, DD, 139, Digit3, UD, 50, Digit3, H, 72, Digit3, DD, 181, KeyM, UD, 109, KeyM, H, 33, KeyM, DD, 177, KeyO, UD, 144, KeyO, H, 93, KeyO, DD, 175, KeyO, UD, 82, KeyO, H, 192, KeyO, DD, 250, KeyS, UD, 58, KeyS, H, 68, KeyS, DD, 241, KeyA, UD, 173, KeyA, H, 74, KeyA, DD, 191, KeyB, UD, 117, KeyB, H, 21, KeyB, DD, 177, KeyZ, UD, 156, KeyZ, H, 96, KeyZ, DD, 217, Enter, UD, 121, Enter
H, 61, Enter, DD, 333, Period, UD, 272, Period, H, 32, Period, DD, 195, KeyK, UD, 163, KeyK, H, 153, KeyK, DD, 209, Digit3, UD, 56, Digit3, H, 196, Digit3, DD, 223, KeyM, UD, 27, KeyM, H, 19, KeyM, DD, 89, KeyO, UD, 70, KeyO, H, 192, KeyO, DD, 271, KeyO, UD, 79, KeyO, H, 183, KeyO, DD, 345, KeyS, UD, 162, KeyS, H, 62, KeyS, DD, 70, KeyA, UD, 8, KeyA, H, 5, KeyA, DD, 86, KeyB, UD, 81, KeyB, H, 163, KeyB, DD, 278, KeyZ, UD, 115, KeyZ, H, 130, KeyZ, DD, 163, Enter, UD, 33, Enter
H, 173, Enter, DD, 312, Period, UD, 139, Period, H, 171, Period, DD, 199, KeyK, UD, 28, KeyK, H, 180, KeyK, DD, 254, Digit3, UD, 74, Digit3, H, 183, Digit3, DD, 192, KeyM, UD, 9, KeyM, H, 83, KeyM, DD, 174, KeyO, UD, 91, KeyO, H, 112, KeyO, DD, 210, KeyO, UD, 98, KeyO, H, 81, KeyO, DD, 233, KeyS, UD, 152, KeyS, H, 58, KeyS, DD, 121, KeyA, UD, 63, KeyA, H, 90, KeyA, DD, 233, KeyB, UD, 143, KeyB, H, 158, KeyB, DD, 264, KeyZ, UD, 106, KeyZ, H, 159, KeyZ, DD, 174, Enter, UD, 15, Enter
H, 175, Enter, DD, 375, Period, UD, 200, Period, H, 76, Period, DD, 173, KeyK, UD, 97, KeyK, H, 75, KeyK, DD, 220, Digit3, UD, 145, Digit3, H, 92, Digit3, DD, 258, KeyM, UD, 166, KeyM, H, 178, KeyM, DD, 244, KeyO, UD, 66, KeyO, H, 126, KeyO, DD, 317, KeyO, UD, 191, KeyO, H, 26, KeyO, DD, 119, KeyS, UD, 93, KeyS, H, 26, KeyS, DD, 43, KeyA, UD, 17, KeyA, H, 15, KeyA, DD, 84, KeyB, UD, 69, KeyB, H, 120, KeyB, DD, 178, KeyZ, UD, 58, KeyZ, H, 36, KeyZ, DD, 43, Enter, UD, 7, Enter
H, 115, Enter, DD, 238, Period, UD, 123, Period, H, 23, Period, DD, 189, KeyK, UD, 166, KeyK, H, 54, KeyK, DD, 122, Digit3, UD, 68, Digit3, H, 107, Digit3, DD, 243, KeyM, UD, 136, KeyM, H, 108, KeyM, DD, 309, KeyO, UD, 201, KeyO, H, 163, KeyO, DD, 364, KeyO, UD, 201, KeyO, H, 79, KeyO, DD, 226, KeyS, UD, 147, KeyS, H, 103, KeyS, DD, 289, KeyA, UD, 186, KeyA, H, 89, KeyA, DD, 258, KeyB, UD, 169, KeyB, H, 151, KeyB, DD, 180, KeyZ, UD, 29, KeyZ, H, 140, KeyZ, DD, 329, Enter, UD, 189, Enter
H, 54, Enter, DD, 178, Period, UD, 124, Period, H, 133, Period, DD, 162, KeyK, UD, 29, KeyK, H, 115, KeyK, DD, 314, Digit3, UD, 199, Digit3, H, 103, Digit3, DD, 157, KeyM, UD, 54, KeyM, H, 181, KeyM, DD, 207, KeyO, UD, 26, KeyO, H, 48, KeyO, DD, 69, KeyO, UD, 21, KeyO, H, 176, KeyO, DD, 212, KeyS, UD, 36, KeyS, H, 25, KeyS, DD, 202, KeyA, UD, 177, KeyA, H, 82, KeyA, DD, 94, KeyB, UD, 12, KeyB, H, 95, KeyB, DD, 197, KeyZ, UD, 102, KeyZ, H, 51, KeyZ, DD, 237, Enter, UD, 186, Enter
H, 70, Enter, DD, 355, Period, UD, 285, Period, H, 186, Period, DD, 333, KeyK, UD, 147, KeyK, H, 157, KeyK, DD, 177, Digit3, UD, 20, Digit3, H, 197, Digit3, DD, 332, KeyM, UD, 135, KeyM, H, 54, KeyM, DD, 197, KeyO, UD, 143, KeyO, H, 125, KeyO, DD, 223, KeyO, UD, 98, KeyO, H, 46, KeyO, DD, 79, KeyS, UD, 33, KeyS, H, 199, KeyS, DD, 356, KeyA, UD, 157, KeyA, H, 100, KeyA, DD, 201, KeyB, UD, 101, KeyB, H, 20, KeyB, DD, 136, KeyZ, UD, 116, KeyZ, H, 101, KeyZ, DD, 279, Enter, UD, 178, Enter
H, 190, Enter, DD, 475, Period, UD, 285, Period, H, 138, Period, DD, 238, KeyK, UD, 100, KeyK, H, 195, KeyK, DD, 365, Digit3, UD, 170, Digit3, H, 128, Digit3, DD, 222, KeyM, UD, 94, KeyM, H, 25, KeyM, DD, 36, KeyO, UD, 11, KeyO, H, 147, KeyO, DD, 290, KeyO, UD, 143, KeyO, H, 168, KeyO, DD, 350, KeyS, UD, 182, KeyS, H, 108, KeyS, DD, 245, KeyA, UD, 137, KeyA, H, 121, KeyA, DD, 307, KeyB, UD, 186, KeyB, H, 60, KeyB, DD, 120, KeyZ, UD, 60, KeyZ, H, 8, KeyZ, DD, 138, Enter, UD, 130, Enter
H, 98, Enter, DD, 341, Period, UD, 243, Period, H, 86, Period, DD, 136, KeyK, UD, 50, KeyK, H, 17, KeyK, DD, 193, Digit3, UD, 176, Digit3, H, 70, Digit3, DD, 230, KeyM, UD, 160, KeyM, H, 200, KeyM, DD, 205, KeyO, UD, 5, KeyO, H, 81, KeyO, DD, 168, KeyO, UD, 87, KeyO, H, 59, KeyO, DD, 235, KeyS, UD, 176, KeyS, H, 131, KeyS, DD, 156, KeyA, UD, 25, KeyA, H, 48, KeyA, DD, 216, KeyB, UD, 168, KeyB, H, 94, KeyB, DD, 246, KeyZ, UD, 152, KeyZ, H, 73, KeyZ, DD, 263, Enter, UD, 190, Enter
H, 49, Enter, DD, 331, Period, UD, 282, Period, H, 53, Period, DD, 219, KeyK, UD, 166, KeyK, H, 200, KeyK, DD, 207, Digit3, UD, 7, Digit3, H, 65, Digit3, DD, 112, KeyM, UD, 47, KeyM, H, 41, KeyM, DD, 96, KeyO, UD, 55, KeyO, H, 171, KeyO, DD, 371, KeyO, UD, 200, KeyO, H, 138, KeyO, DD, 152, KeyS, UD, 14, KeyS, H, 16, KeyS, DD, 62, KeyA, UD, 46, KeyA, H, 25, KeyA, DD, 181, KeyB, UD, 156, KeyB, H, 173, KeyB, DD, 187, KeyZ, UD, 14, KeyZ, H, 190, KeyZ, DD, 326, Enter, UD, 136, Enter
H, 63, Enter, DD, 318, Period, UD, 255, Period, H, 81, Period, DD, 240, KeyK, UD, 159, KeyK, H, 180, KeyK, DD, 362, Digit3, UD, 182, Digit3, H, 147, Digit3, DD, 319, KeyM, UD, 172, KeyM, H, 115, KeyM, DD, 155, KeyO, UD, 40, KeyO, H, 25, KeyO, DD, 114, KeyO, UD, 89, KeyO, H, 111, KeyO, DD, 222, KeyS, UD, 111, KeyS, H, 102, KeyS, DD, 151, KeyA, UD, 49, KeyA, H, 84, KeyA, DD, 87, KeyB, UD, 3, KeyB, H, 196, KeyB, DD, 323, KeyZ, UD, 127, KeyZ, H, 23, KeyZ, DD, 81, Enter, UD, 58, Enter
H, 146, Enter, DD, 264, Period, UD, 118, Period, H, 201, Period, DD, 316, KeyK, UD, 115, KeyK, H, 14, KeyK, DD, 84, Digit3, UD, 70, Digit3, H, 172, Digit3, DD, 275, KeyM, UD, 103, KeyM, H, 117, KeyM, DD, 178, KeyO, UD, 61, KeyO, H, 98, KeyO, DD, 245, KeyO, UD, 147, KeyO, H, 124, KeyO, DD, 287, KeyS, UD, 163, KeyS, H, 156, KeyS, DD, 227, KeyA, UD, 71, KeyA, H, 145, KeyA, DD, 338, KeyB, UD, 193, KeyB, H, 44, KeyB, DD, 141, KeyZ, UD, 97, KeyZ, H, 112, KeyZ, DD, 190, Enter, UD, 78, Enter
H, 178, Enter, DD, 473, Period, UD, 295, Period, H, 166, Period, DD, 210, KeyK, UD, 44, KeyK, H, 85, KeyK, DD, 95, Digit3, UD, 10, Digit3, H, 2, Digit3, DD, 125, KeyM, UD, 123, KeyM, H, 155, KeyM, DD, 247, KeyO, UD, 92, KeyO, H, 192, KeyO, DD, 230, KeyO, UD, 38, KeyO, H, 117, KeyO, DD, 230, KeyS, UD, 113, KeyS, H, 116, KeyS, DD, 290, KeyA, UD, 174, KeyA, H, 175, KeyA, DD, 186, KeyB, UD, 11, KeyB, H, 113, KeyB, DD, 278, KeyZ, UD, 165, KeyZ, H, 37, KeyZ, DD, 193, Enter, UD, 156, Enter
H, 86, Enter, DD, 208, Period, UD, 122, Period, H, 85, Period, DD, 222, KeyK, UD, 137, KeyK, H, 198, KeyK, DD, 203, Digit3, UD, 5, Digit3, H, 80, Digit3, DD, 193, KeyM, UD, 113, KeyM, H, 37, KeyM, DD, 102, KeyO, UD, 65, KeyO, H, 84, KeyO, DD, 168, KeyO, UD, 84, KeyO, H, 17, KeyO, DD, 68, KeyS, UD, 51, KeyS, H, 40, KeyS, DD, 138, KeyA, UD, 98, KeyA, H, 150, KeyA, DD, 224, KeyB, UD, 74, KeyB, H, 191, KeyB, DD, 205, KeyZ, UD, 14, KeyZ, H, 83, KeyZ, DD, 140, Enter, UD, 57, Enter
H, 95, Enter, DD, 236, Period, UD, 141, Period, H, 120, Period, DD, 258, KeyK, UD, 138, KeyK, H, 49, KeyK, DD, 241, Digit3, UD, 192, Digit3, H, 90, Digit3, DD, 106, KeyM, UD, 16, KeyM, H, 140, KeyM, DD, 225, KeyO, UD, 85, KeyO, H, 15, KeyO, DD, 87, KeyO, UD, 72, KeyO, H, 107, KeyO, DD, 169, KeyS, UD, 62, KeyS, H, 28, KeyS, DD, 210, KeyA, UD, 182, KeyA, H, 200, KeyA, DD, 246, KeyB, UD, 46, KeyB, H, 90, KeyB, DD, 155, KeyZ, UD, 65, KeyZ, H, 19, KeyZ, DD, 28, Enter, UD, 9, Enter
H, 18, Enter, DD, 139, Period, UD, 121, Period, H, 65, Period, DD, 242, KeyK, UD, 177, KeyK, H, 103, KeyK, DD, 187, Digit3, UD, 84, Digit3, H, 178, Digit3, DD, 329, KeyM, UD, 151, KeyM, H, 100, KeyM, DD, 281, KeyO, UD, 181, KeyO, H, 160, KeyO, DD, 288, KeyO, UD, 128, KeyO, H, 169, KeyO, DD, 243, KeyS, UD, 74, KeyS, H, 153, KeyS, DD, 270, KeyA, UD, 117, KeyA, H, 24, KeyA, DD, 216, KeyB, UD, 192, KeyB, H, 187, KeyB, DD, 260, KeyZ, UD, 73, KeyZ, H, 104, KeyZ, DD, 179, Enter, UD, 75, Enter
H, 82, Enter, DD, 349, Period, UD, 267, Period, H, 127, Period, DD, 158, KeyK, UD, 31, KeyK, H, 78, KeyK, DD, 279, Digit3, UD, 201, Digit3, H, 121, Digit3, DD, 175, KeyM, UD, 54, KeyM, H, 80, KeyM, DD, 153, KeyO, UD, 73, KeyO, H, 200, KeyO, DD, 259, KeyO, UD, 59, KeyO, H, 48, KeyO, DD, 59, KeyS, UD, 11, KeyS, H, 62, KeyS, DD, 142, KeyA, UD, 80, KeyA, H, 125, KeyA, DD, 189, KeyB, UD, 64, KeyB, H, 158, KeyB, DD, 184, KeyZ, UD, 26, KeyZ, H, 126, KeyZ, DD, 271, Enter, UD, 145, Enter
H, 103, Enter, DD, 384, Period, UD, 281, Period, H, 165, Period, DD, 172, KeyK, UD, 7, KeyK, H, 30, KeyK, DD, 121, Digit3, UD, 91, Digit3, H, 156, Digit3, DD, 181, KeyM, UD, 25, KeyM, H, 201, KeyM, DD, 292, KeyO, UD, 91, KeyO, H, 11, KeyO, DD, 118, KeyO, UD, 107, KeyO, H, 20, KeyO, DD, 159, KeyS, UD, 139, KeyS, H, 189, KeyS, DD, 290, KeyA, UD, 101, KeyA, H, 7, KeyA, DD, 87, KeyB, UD, 80, KeyB, H, 28, KeyB, DD, 207, KeyZ, UD, 179, KeyZ, H, 187, KeyZ, DD, 317, Enter, UD, 130, Enter
